TrackingID	DateOrderTaken	CallNum/MSSNum	BibID	Collection	PatronName	Project	Deadline	PagesToDig	TotalNumImages	StorageFolder	SentSCETI	SCETIReceived	ReturnedSCETI	SCCReturned	MetadataComplete	MetadataBy	ImagingComplete	ImagingBy	ProcessingComplete	ProcessingBy	ProofPubl	ProofPublBy	ConditionNotes	NotesInstructions	RemovedProject	NumFoldouts	QA Failure	QA Pass
7757	2/22/2016	Ms. Coll. 390, Item 1600	6760137	2/23/2016		Indic			3		2/23/2016	MO	3/22/2016	JAD			3/17/2016	Craig	3/17/2016	Craig				CT(3/17/2016): 500ppi / TIF / 100%.	0		0	0
7758	2/22/2016	Ms. Coll. 390, Item 1627	6779800	2/23/2016		Indic			4		2/23/2016	MO					3/16/2016	Craig	4/7/2016	Craig				CT(3/16/2016): 500ppi / TIF / 100%.	0		0	1
7759	2/22/2016	Ms. Coll. 390, Item 1524	6755298	2/23/2016		Indic			13		2/23/2016	MO					3/16/2016	Craig	4/8/2016	Craig				CT(3/16/2016): 500ppi / TIF / 100%.	0		0	1
7760	2/22/2016	Ms. Coll. 390, Item 1621	6778260	2/23/2016		Indic			95		2/23/2016	MO	7/19/2016	LA			5/31/2016	Craig	6/15/2016	Craig				"CT(5/31/2016): 500ppi / TIF / 100%._x000D_
_x000D_
Shoot manuscript first, wood board second - JAD 2/22/2016"	0		0	1
7761	2/22/2016	Ms. Coll. 390, Item 1639	6788920	2/23/2016		Indic			32		2/23/2016	MO	6/14/2016	EM			5/26/2016	Craig	6/9/2016	Craig				"CT(5/26/2016): 500ppi / TIF / 100%._x000D_
_x000D_
Shoot manuscript first, wooden board second - JAD 2/22/2016"	0		0	1
7762	2/22/2016	Ms. Coll. 390, Item 1687	6831804	2/23/2016		Indic			18		2/23/2016	MO	6/14/2016	EM			3/18/2016	Craig	4/8/2016	Craig				CT(3/18/2016): 500ppi / TIF / 100%.	0		0	1
7764	2/22/2016	PN1994 .M35 1928			Bogus, Ian	Patron Req		all	261	one_off_printed	2/23/2016	MO	3/1/2016	JAD	2/22/2016	EM	2/24/2016	CL	2/25/2016	CL			book split in two at p96; binding coming loose front cover torn on the corners; brittle pages		0		0	0
7765	2/22/2016	838 G55K v.6			Spoerhase, Carlos	Patron Req	3/7/2016	where flagged (foldout between p186-187)		patron_request_new	2/23/2016	MO	3/1/2016	JAD	2/22/2016	EM	2/29/2016	CL	2/29/2016	CL					0	1	0	0
7766	2/22/2016				Spoerhase, Carlos	Patron Req	2/22/2016			patron_request_new					2/22/2016	EM									0		0	0
7767	2/22/2016	81.1 v89		Furness	Spoerhase, Carlos	Patron Req	3/7/2016	flagged (left and right of title page opening; 3pgs of manuscript notes)	6	patron_request_new	2/23/2016	MO	3/1/2016	JAD	2/22/2016	EM	2/29/2016	CL	2/29/2016	CL				this volume was tightly bound, I got as much as I could without damaging it but some text runs into gutter CL 2/29/16	0		0	0
7768	2/19/2016	Furness Folio 49.47 St8N oversize		Furness	Victoria Kirkham	Patron Req	3/1/2016	Vol.1: Frontispiece, p. 63 (image) Vol.2: pgs. 46,106,294 (images)	5	patron requests new	2/23/2016	MO	3/1/2016	JAD	2/22/2016	TRH	2/29/2016	CL	2/29/2016	CL			paper of these books is delicate, edges and gutters are beginning to crack. Please use much care when opening and shooting these vols		0	0	0	0
7769		Ms. Coll. 390, Item 1688	6831814			Indic			54				3/8/2016	JAD			2/29/2016	Craig	3/2/2016	Craig				CT(2/29/2016): 600 ppi / 100%.	0		0	0
7770		Ms. Coll. 390, Item 1686	6831794			Indic			32				3/1/2016	JAD			2/25/2016	Craig	2/25/2016	Craig				CT(2/25/2016): 600 ppi / 100%.	0		0	0
7771		Ms. Coll. 390, Item 1672	6825079			Indic			22				3/1/2016	JAD			2/24/2016	Craig	2/24/2016	Craig				CT(2/24/2016): 600 ppi / 100%.	0		0	0
7772		Ms. Coll. 390, Item 1644	6810492			Indic			62				3/8/2016	JAD			2/24/2016	Craig	3/1/2016	Craig				CT(2/24/2016): 600 ppi / 100%.	0		0	0
7773		Ms. Coll. 390, Item 1641	6253339			Indic			34				3/1/2016	JAD			2/23/2016	Craig	2/24/2016	Craig				"CT(2/23/2016): 600 ppi / 100%._x000D_
_x000D_
CT(2/23/2016): correct bib id#: 6810484"	0		0	0
7774		Ms. Coll. 390, Item 1373	6406397			Indic			4				3/1/2016	JAD			2/23/2016	Craig	2/23/2016	Craig			CT(2/23/2016): received in mylar.	"CT(2/23/2016): 600 ppi / 100%._x000D_
_x000D_
CT(2/23/2016): no indication which is body0001."	0		0	0
7775		Ms. Coll. 390, Item 1642	6810487			Indic			39				3/8/2016	JAD			2/25/2016	Craig	3/1/2016	Craig				CT(2/25/2016): 600 ppi / 100%.	0		0	0
7776		Ms. Coll. 390, Item 1303	6392589			Indic			3				3/1/2016	JAD			2/23/2016	Craig	2/23/2016	Craig			CT(2/23/2016): received in mylar.	"CT(2/23/2016): 600ppi / 100%._x000D_
_x000D_
CT(2/23/2016): no indication which is front / back of material (eg. Body0001 and body0002)."	0		0	0
7777		Ms. Coll. 390, Item 1660	6815540			Indic			35				3/1/2016	JAD			2/25/2016	Craig	2/29/2016	Craig			CT92/25/2016): pages brittle around edges.	CT(2/25/2016): 600 ppi / 100%.	0		0	0
7778		Ms. Coll. 390, Item 1649	6810507			Indic			151								3/24/2016	Craig	4/25/2016	Craig				CT(3/24/2016): 500ppi / TIF / 100%.	0		0	1
7779		Ms. Coll. 390, Item 1648	6810505			Indic			28				3/1/2016	JAD			2/23/2016	Craig	2/23/2016	Craig				CT(2/23/2016): 600 ppi / 100%.	0		0	0
7780		Ms. Coll. 390, Item 1645	6810497			Indic			164								2/29/2016	Craig	4/25/2016	Craig				CT(2/29/2016): 600 ppi / 100%.	0		0	1
7781		Ms. Coll. 390, Item 234	5882675			Indic			5				3/1/2016	JAD			2/23/2016	Craig	2/23/2016	Craig				"CT(2/23/2016): 600ppi / 100%._x000D_
_x000D_
CT(2/23/2016): item pages looked 'out of order' when removed from housing."	0		0	0
7314		E162 L4 1965				Penn Press			658		11/13/2015	MO					11/30/2015	PJ	7/26/2016	CL					0		0	0
7315		HV245 D4				Penn Press			281		11/13/2015	MO					12/2/2015	CL	9/26/2016	EM					0		0	0
7316		330.6 D88				Penn Press			354		11/13/2015	MO					12/2/2015	CL	3/17/2016	AN					0		0	0
7317		RC963 M3m 1956				Penn Press			212		11/13/2015	MO					12/2/2015	CL	3/5/2016	KVH					0		0	0
7318		RC954.3 O64 1992				Penn Press			220		11/13/2015	MO					12/2/2015	CL	3/5/2016	KVH					0		0	0
7319		E169.1 K26 1956				Penn Press			211		11/13/2015	MO					12/2/2015	CL	6/24/2016	AN					0		0	0
7264		pacscl_ismettingdiary			Mitch Fraas	PACSCL Diaries	12/18/2015	All	193		11/11/2015	CL					11/17/2015	CL	12/21/2015	CL				"note that if the ""upside down"" pages are rotated it will affect pagination, i.e: 1,2,3,4,5,6 will become 2,1,4,3,6,5 -CL_x000D_
_x000D_
torn corner discovered (not created)on May 25th, 1822, I put it in place for photograph then replaced it to inner part of book; halfway through diary author began making entries ""upside down""  CL 11/17/15_x000D_
_x000D_
See Mitch Fraas's 11/11/15 email for file naming convention."	0		0	0
7265		pacscl_ismshipuslog			Mitch Fraas	PACSCL Diaries	12/18/2015		67		11/11/2015	CL					11/17/2015	CL	12/23/2015	CL				See Mitch Fraas's 11/11/15 email for file naming convention.	0		0	0
7266		pacscl_ismwyominglogv1			Mitch Fraas	PACSCL Diaries	12/18/2015	All	200		11/11/2015	CL					12/21/2015	CL	12/22/2015	CL				See Mitch Fraas's 11/11/15 email for file naming convention.	0		0	0
7267		pacscl_ismwyominglogv2			Mitch Fraas	PACSCL Diaries	12/18/2015	All	95		11/11/2015	CL					12/21/2015	CL	1/4/2016	CL				"the verso of this volume displays wider than the recto due to a loose cover and the general binding state of the book, consequently the images of the recto side show more of the margins, 600dpi for this volume didn't leave much margin for cropping CL 1/4/16_x000D_
_x000D_
See Mitch Fraas's 11/11/15 email for file naming convention."	0		0	0
7268		wa li shaykhina				Fez			19		10/30/2015						11/13/2015	AN	1/8/2016	KL				"Under file name 'mscoll960_i7268' on the network.   KL 1/7/2016_x000D_
_x000D_
No Call/MS# was provided, only the title."	0		0	0
7320		R145 S45d 1936				Penn Press			442		11/13/2015	MO					12/2/2015	CL	7/15/2016	CL					0		0	0
7321		Z695 T28 1966				Penn Press			336		11/13/2015	MO					12/2/2015	CL	8/11/2016	CL					0		0	0
7322		Z6658 A1 F8 1951				Penn Press			132		11/13/2015	MO					12/2/2015	CL	8/12/2016	CL					0		0	0
7345		BR520 S36				Penn Press			200		11/13/2015	MO					11/30/2015	CL	7/25/2016	CL					0		0	0
7346		494.1 T649.EH				Penn Press			112		11/13/2015	MO					11/25/2015	CL	10/14/2016	em					0		0	0
7347		331.152 G2				Penn Press			62		11/13/2015	MO					11/30/2015	CL	7/19/2016	CL					0		0	0
7348		470.6 C569 c2				Penn Press			368		11/13/2015	MO					11/25/2015	PJ	2/2/2016	CL				7/29/2016 - KVH: Book was given to me to process again. Process completed and rendered to Completed network drive.	0		0	0
7349		919.8 K13.yV				Penn Press			237		11/13/2015	MO					11/30/2015	CL	7/20/2016	CL					0		0	0
7350		343.47 Z37				Penn Press			418		11/13/2015	MO					11/30/2015	PJ	3/31/2016	PJ					0		0	0
7351		809.9 W723 c3				Penn Press			84		11/13/2015	MO					11/30/2015	CL	7/13/2016	CL					0		0	0
7352		530.1 W549.3 c4				Penn Press			112		11/13/2015	MO					11/30/2015	CL	7/20/2016	CL					0		0	0
7353		821 B99.y Mars c4				Penn Press			191		11/13/2015	MO					11/30/2015	CL	6/24/2016	AN					0		0	0
7354		PJ 4065 E5 K7 1952 c2				Penn Press			90		11/13/2015	MO					11/18/2015	CL	4/1/2016	KL				MO 11/18/15: This item has only roman numeral pages; no Arabic numerals.	0		0	0
7355		TR820 W3973 1986				Penn Press			80		11/13/2015	MO					12/1/2015	PJ	7/5/2016	AN					0		0	0
7356		DF221 C8 M53 1999				Penn Press			477		11/13/2015	MO					11/18/2015	CL	7/12/2016	CL					0		0	0
7357		DF221 C8 F57 1998				Penn Press			404		11/13/2015	MO					11/18/2015	CL	11/23/2015	CL				2 foldouts	0	1	0	0
7358		E99 E7 K36 1983				Penn Press			34		11/13/2015	MO					6/9/2016	CL	8/9/2016	EM					0		0	0
7359		RK501.5 E532 1983				Penn Press			158		11/13/2015	MO					12/1/2015	PJ	2/25/2016	KL					0		0	0
7360		201 k927.Ys				Penn Press			136		11/13/2015	MO					12/1/2015	PJ	8/15/2016	CL					0		0	0
7361		616.3 B634				Penn Press			302		11/13/2015	MO					12/1/2015	PJ	9/26/2016	EM					0		0	0
7362		378.45 BE19				Penn Press			404		11/13/2015	MO					11/25/2015	PJ	7/20/2016	CL					0		0	0
7363		944.08 G366.2 c3				Penn Press			330		11/13/2015	MO					11/30/2015	PJ	6/24/2016	AN					0		0	0
7364		986 Ea57				Penn Press			222		11/13/2015	MO					12/1/2015	PJ	7/21/2016	CL					0		0	0
7365		KF3540 Z9 K445 c2				Penn Press			122		11/13/2015	MO					12/1/2015	PJ	2/25/2016	KL					0		0	0
7366		PN155 .C5				Penn Press			94		11/13/2015	MO	11/14/2017	jm			11/23/2015	CL	11/24/2016	CL				MO 11/18/15: Carton's copy of Literary Publishing in America 1790-1850.	0		0	0
7367		Z471 .C35				Penn Press			84		11/13/2015	MO	11/14/2017	JM			11/23/2015	CL	7/7/2016	AN				MO 11/18/15: Carton's copy of The Publishing Experience.	0		0	0
7368		PS187 .W76 1934				Penn Press			202		11/13/2015	MO	11/14/2017	JM			11/23/2015	CL	11/24/2016	cl				MO 11/18/15: Carton's copy of An American Bookshelf, 1755.	0		0	0
7369		PN4858 .B7				Penn Press			128		11/13/2015	MO	11/14/2017	JM			11/23/2015	CL	11/23/2015	CL				MO 11/18/15: Carton's copy of Journals and Journeymen.	0		0	0
7370		RJ242 B47 1989				Penn Press			213		11/13/2015	MO					12/2/2015	CL	7/7/2016	AN					0		0	0
7371		HB171 W34				Penn Press			237		11/13/2015	MO					12/2/2015	CL	6/29/2016	AN					0		0	0
7372		DT31 Af84 no.5 1944				Penn Press			138		11/13/2015	MO					12/2/2015	CL	4/22/2016	KVH					0		0	0
7373		LB1033.5 C68 2006				Penn Press			208		11/13/2015	MO					12/2/2015	CL	4/22/2016	KVH					0		0	0
7374		PS208 M38 2003				Penn Press			364		11/13/2015	MO					12/2/2015	CL	7/13/2016	CL					0		0	0
7375		PS1631 R6				Penn Press			205		11/13/2015	MO					12/1/2015	CL	4/22/2016	KVH					0		0	0
7376		PA3975 A1 1998				Penn Press			300		11/13/2015	MO					6/29/2016	CL	6/29/2016	CL					0		0	0
7377		GR475 S9				Penn Press			312		11/13/2015	MO					12/2/2015	CL	4/22/2016	KVH					0		0	0
7378	11/18/2015	Ms. Coll. 390, Item 1533	6759011	11/24/2015		Indic			17		11/24/2015	MO	9/20/2016	MJE			8/16/2016	Craig	8/16/2016	Craig			Please consult Benjy before shooting this for instructions on the order or the leaves - JAD 11/18/2015	"CT(8/16/2016): imaged as individual leaves as per conversations with Benjy and Mick._x000D_
_x000D_
CT(8/8/2016): 550ppi / TIF / 100%"	0		0	0
3908		1946_05				Daily Pennsylvanian			34								12/31/1899		8/13/2014	KL				"missing 1946_05_08_0003, 1946_05_08_0005, and 1946_05_08_0007 (the wrong pages from issue 21, may 15, was shot instead of correct pages); missing 1946_05_29_0004 (wrong page was shot from may 22 instead of correct page) - JAD 11/2/2016_x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/To Aggregate/1946_05_ | PDF Created:N"	0		0	1
3909		1946_06				Daily Pennsylvanian			26								12/31/1899		8/13/2014	KL				"Location:/Volumes/dailypennsylvanian/Sessions/To Aggregate/1946_06_ | PDF Created:N_x000D_
_x000D_
***_x000D_
_x000D_
1946_06_05_0004 was misprinted as pg. 3_x000D_
_x000D_
1946_06_12 pg. 6 was misprinted with the date 6/5"	0		0	1
3910		1946_09				Daily Pennsylvanian			31								9/3/2014	CL	9/26/2014	KL				"Location:/Volumes/dailypennsylvanian/Sessions/DP1946/1946_09_ | PDF Created:N_x000D_
_x000D_
***_x000D_
_x000D_
needs to be reshot, all versos missing"	0		0	1
3911		1946_10				Daily Pennsylvanian			52								12/31/1899		8/13/2014	KL				"reshoot session due to bad dust spots - JAD 6/11/2015_x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/DP1946/1946_10_ | PDF Created:N"	0		0	1
3912		1946_11				Daily Pennsylvanian			66								10/23/2014	Craig Taylor	10/30/2014	EM				"KL 7/29/2015: recropped_x000D_
_x000D_
recrop 1946_11_15_0003 - JAD 6/11/2015_x000D_
_x000D_
Location:/Volumes/comet/1946_11_ | PDF Created:N_x000D_
_x000D_
CT(10/23/14): now re-shot. Please process out at 316ppi and @ 100%. Location - SCETI Work drive/To Process/Daily_Penn._x000D_
_x000D_
Needs to be reshot completely_x000D_
Spot appear on pages"	0		0	1
3913		1946_12				Daily Pennsylvanian			52								12/31/1899		8/13/2014	KL				"reshoot this session due to bad dust spots - JAD 6/11/2015_x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/DP1946/1946_12_ | PDF Created:N_x000D_
_x000D_
CT(10/30/14): Files 1946_12_03_0001 and 1946_12_03_0003 now processed. Please see my comment below re: Dec 7th & 8th._x000D_
_x000D_
CT(10/22/14):   1946_12_03_0001 and 1946_12_03_0003 now imaged (the date is misprinted on these with Dec 5th). Folder name - DP1946_12_corrections. Please process out at 316ppi and @ 100%.  Lastly, there is no Dec 7th or 8th - the physical copy goes from 6th to 10th - so I am unable to image the other items requested below._x000D_
_x000D_
1946_12_07_0002 and 1946_12_07_0004 need to be photographed_x000D_
1946_12_08_0002 and 1946_12_08_0004 need to be photographed_x000D_
1946_12_03_0001 and 1946_12_03_0003 need to be photographed, FYI 1946_12_03_0002 and 1946_12_03_0004 were misprinted with a 12/5 date, so these pages may be misprinted too"	0		0	1
3914		1947_01				Daily Pennsylvanian			58								10/23/2014	Craig Taylor	10/30/2014	EM				"Location:/Volumes/comet/1947_01_ | PDF Created:N_x000D_
_x000D_
CT(10/23/14): now re-shot. Please process out at 316ppi and @ 100%. Location - SCETI Work drive/To Process/Daily_Penn._x000D_
_x000D_
Needs to be reshot, spot on pages"	0		0	1
3915		1947_02				Daily Pennsylvanian			50								12/31/1899		12/31/1899					"reshoot this session - JAD 6/11/2015_x000D_
_x000D_
Location:comet | PDF Created:N"	0		0	1
3916		1947_03				Daily Pennsylvanian			84								12/31/1899		9/10/2014	em				Location:/Volumes/dailypennsylvanian/Sessions/From Chris' C Drive/1947_03_ | PDF Created:N	0		0	1
3917		1947_04				Daily Pennsylvanian			73								12/31/1899		9/10/2014	em				"KL 7/21/2015: missing items found and cropped_x000D_
_x000D_
missing 1947_04_23_0003, 1947_04_23_0004_x000D_
missing Vol. 60 no.103-no.107 - JAD 6/11/2015_x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/From Chris' C Drive/1947_04_ | PDF Created:N"	0		0	1
3918		1947_05				Daily Pennsylvanian			84								12/31/1899		8/14/2014	KL				Location:/Volumes/dailypennsylvanian/Sessions/DP1947/1947_05_ | PDF Created:N	0		0	1
3919		1947_09				Daily Pennsylvanian			30								12/31/1899		8/14/2014	KL				"reshoot this session due to bad dust spots - JAD 6/11/2015_x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/DP1947/1947_09_ | PDF Created:N"	0		0	1
3920		1947_10				Daily Pennsylvanian			92								12/31/1899		8/14/2014	KL				"missing 1947_10_31_0004 - 11/15/2016_x000D_
_x000D_
reshoot this session due to bad dust spots - JAD 6/11/2015_x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/DP1947/1947_10_ | PDF Created:N"	0		0	1
3921		1947_11				Daily Pennsylvanian			76								9/8/2014	CL	9/26/2014	KL				"Location:/Volumes/dailypennsylvanian/Sessions/DP1947/1947_11_ | PDF Created:N_x000D_
_x000D_
needs to be reshot if possible because text is obscured, can't tell if binding was too tight in this section for book to be opened fully"	0		0	1
3922		1947_12				Daily Pennsylvanian			57								12/31/1899		8/14/2014	KL				Location:/Volumes/dailypennsylvanian/Sessions/DP1947/1947_12_ | PDF Created:N	0		0	1
3923		1948_01				Daily Pennsylvanian			46								10/13/2014	Craig Taylor	10/16/2014	EM				"KL 7/29/2015:  all items recropped_x000D_
_x000D_
recrop 1948_01_06_0002, 1948_01_13_0004, 1948_01_15_0004, 1948_01_16_0005 - JAD 6/11/2015_x000D_
_x000D_
Location:/Volumes/comet/1948_01_ | PDF Created:N_x000D_
most likely needs to be reshot, all other items from this decade have dust in censor - I don't have access to comet to check this (KL)_x000D_
_x000D_
CT(10/13/2014): now re-shot. Please process out at 327ppi and @ 100% - thanks."	0		0	1
3924		1948_02				Daily Pennsylvanian			82								9/8/2014	CL	9/26/2014	KL				"Location:/Volumes/dailypennsylvanian/Sessions/DP1948/1948_02_ | PDF Created:N_x000D_
_x000D_
needs to be reshot because there was dust on the censor"	0		0	1
3925		1948_03				Daily Pennsylvanian			70								9/8/2014	CL	9/26/2014	KL				"Location:/Volumes/dailypennsylvanian/Sessions/DP1948/1948_03_ | PDF Created:N_x000D_
_x000D_
needs to be reshot because there was dust on the censor"	0		0	1
3926		1948_04				Daily Pennsylvanian			78								10/13/2014	Craig Taylor	10/16/2014	EM				"Location:/Volumes/dailypennsylvanian/Sessions/From Chris' C Drive/1948_04_ | PDF Created:N_x000D_
needs to be reshot, dust in censor_x000D_
_x000D_
CT(10/13/2014): now re-shot. Please process out at 327ppi and @ 100% - thanks."	0		0	1
3927		1948_05				Daily Pennsylvanian			54								10/13/2014	Craig Taylor	10/16/2014	EM				"KL 7/29/2015:  recropped_x000D_
_x000D_
recrop 1948_05_03_0001 - JAD 6/11/2015_x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/From Chris' C Drive/1948_05_ | PDF Created:N_x000D_
_x000D_
needs to be reshot, dust in censor_x000D_
_x000D_
CT(10/13/2014): now re-shot. Please process out at 327ppi and @ 100% - thanks."	0		0	1
3928		1948_09				Daily Pennsylvanian			18								9/22/2014	Craig Taylor	9/29/2014	KL				"Location:/Volumes/dailypennsylvanian/Sessions/DP1948/1948_09_ | PDF Created:N_x000D_
*needs to be reshot because there was dust on the censor_x000D_
_x000D_
CT (9/22/2014): now re-shot. Please process out at 400 ppi and @ 127% - thanks."	0		0	1
3929		1948_10				Daily Pennsylvanian			90								9/22/2014	Craig Taylor	9/29/2014	KL				"Location:/Volumes/dailypennsylvanian/Sessions/DP1948/1948_10_ | PDF Created:N_x000D_
_x000D_
needs to be reshot because there was dust on the censor_x000D_
_x000D_
CT (9/22/2014): now re-shot. Please process out at 400 ppi and @ 127% - thanks."	0		0	1
3930		1948_11				Daily Pennsylvanian			84								9/22/2014	Craig Taylor	9/29/2014	KL				"KL 7/21/2015:  missing items found and processed; 11/10 still needs to be photographed_x000D_
_x000D_
reshoot 1948_11_10_0001, 1948_11_10_0002, 1948_11_10_0003 and 1948_11_10_0004 with white background behind torn portion; missing 1948_11_22_0003, 1948_11_22_0004_x000D_
missing Vol. 62 no. 42 - no.45 _x000D_
- JAD 6/10/2015 _x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/DP1948/1948_11_ | PDF Created:N_x000D_
_x000D_
needs to be reshot because there was dust on the censor_x000D_
_x000D_
CT (9/22/2014): now re-shot. Please process out at 400 ppi and @ 127% - thanks."	0		0	1
3931		1948_12				Daily Pennsylvanian			60								9/22/2014	Craig Taylor	9/29/2014	KL				"Location:/Volumes/dailypennsylvanian/Sessions/DP1948/1948_12_ | PDF Created:N_x000D_
_x000D_
needs to be reshot because there was dust on the censor_x000D_
_x000D_
CT (9/22/2014): now re-shot. Please process out at 400 ppi and @ 127% - thanks."	0		0	1
3932		1949_01				Daily Pennsylvanian			66								9/22/2014	Craig Taylor	9/30/2014	EM				"KL 7/29/2015:  recropped_x000D_
_x000D_
recrop 1949_01_06_0002 - JAD 6/10/2015_x000D_
_x000D_
Location:/Volumes/dailypennsylvanian/Sessions/DP1949/1949_01_ | PDF Created:N_x000D_
_x000D_
needs to be reshot because there was dust on the censor_x000D_
_x000D_
CT (9/22/2014): now re-shot. Please process out at 400 ppi and @ 127% - thanks."	0		0	1
3933		1949_02				Daily Pennsylvanian			66								9/22/2014	Craig Taylor	9/30/2014	EM				"Location:/Volumes/dailypennsylvanian/Sessions/DP1949/1949_02_ | PDF Created:N_x000D_
_x000D_
needs to be reshot because there was dust on the censor_x000D_
_x000D_
CT (9/22/2014): now re-shot. Please process out at 400 ppi and @ 127% - thanks."	0		0	1
